x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;16100.838401;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;7160.229605;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;17464.349743;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;7123.990197;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;17170.431249;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;7019.949245;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;16942.368166;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;6926.449802;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;16694.806083;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;6818.338910;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;16401.218531;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;6690.286113;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;16055.896217;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;6541.299755;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;15658.493881;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;6371.727163;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;15210.811772;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;6182.565290;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;14715.938977;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;5975.265165;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;14177.996076;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;5751.672177;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;13602.054900;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;5514.005886;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;12994.103698;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;5264.846055;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;12361.005818;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;5007.110414;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;11710.426791;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;4744.016753;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;11050.716582;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;4479.025641;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;10390.741527;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;4215.763015;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;9739.667678;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;3957.924796;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;9106.704613;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;3709.168639;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;8500.825990;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;3473.000647;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;7930.489213;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;3252.666856;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;7403.380173;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;3051.060124;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;6926.209142;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;2870.652185;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003984;0.000000;6504.579697;-0.500000;32704795208.977627;32704795208.977627;-0.500000;0.000000;
0.000000;0.004070;0.000000;2713.458155;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004157;0.000000;6142.944123;-0.500000;30797995752.596313;30797995752.596313;-0.500000;0.000000;
0.000000;0.004244;0.000000;2581.036596;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004330;0.000000;5844.646911;-0.500000;29225552599.943169;29225552599.943169;-0.500000;0.000000;
0.000000;0.004417;0.000000;2474.523106;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004503;0.000000;5612.044466;-0.500000;27999690759.523685;27999690759.523685;-0.500000;0.000000;
0.000000;0.004590;0.000000;2394.689987;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004677;0.000000;5446.676242;-0.500000;27128331201.293392;27128331201.293392;-0.500000;0.000000;
0.000000;0.004763;0.000000;2342.019969;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004850;0.000000;5349.453121;-0.500000;26616112920.855801;26616112920.855801;-0.500000;0.000000;
0.000000;0.004936;0.000000;2316.779248;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005023;0.000000;5320.825197;-0.500000;26465302737.393360;26465302737.393360;-0.500000;0.000000;
0.000000;0.005110;0.000000;2319.075074;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005196;0.000000;5360.894701;-0.500000;26676407525.599670;26676407525.599670;-0.500000;0.000000;
0.000000;0.005283;0.000000;2348.885988;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005369;0.000000;5469.450354;-0.500000;27248360751.836056;27248360751.836056;-0.500000;0.000000;
0.000000;0.005456;0.000000;2406.058209;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005543;0.000000;5645.915191;-0.500000;28178240179.283081;28178240179.283081;-0.500000;0.000000;
0.000000;0.005629;0.000000;2490.268509;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005716;0.000000;5889.217531;-0.500000;29460569118.864506;29460569118.864506;-0.500000;0.000000;
0.000000;0.005802;0.000000;2600.960807;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005889;0.000000;6197.610675;-0.500000;31086339430.793419;31086339430.793419;-0.500000;0.000000;
0.000000;0.005976;0.000000;2737.269147;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006062;0.000000;6568.477643;-0.500000;33041952443.789680;33041952443.789680;-0.500000;0.000000;
0.000000;0.006149;0.000000;2897.942669;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006235;0.000000;6998.160658;-0.500000;35308292199.136108;35308292199.136108;-0.500000;0.000000;
0.000000;0.006322;0.000000;3081.287890;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006409;0.000000;7481.850635;-0.500000;37860121226.811096;37860121226.811096;-0.500000;0.000000;
0.000000;0.006495;0.000000;3285.140472;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006582;0.000000;8013.560893;-0.500000;40665929528.662781;40665929528.662781;-0.500000;0.000000;
0.000000;0.006668;0.000000;3506.873323;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006755;0.000000;8586.194598;-0.500000;43688287617.352242;43688287617.352242;-0.500000;0.000000;
0.000000;0.006842;0.000000;3743.441770;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006928;0.000000;9191.700324;-0.500000;46884672989.799492;46884672989.799492;-0.500000;0.000000;
0.000000;0.007015;0.000000;3991.460918;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007101;0.000000;9821.297813;-0.500000;50208673132.784180;50208673132.784180;-0.500000;0.000000;
0.000000;0.007188;0.000000;4247.306282;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007275;0.000000;10465.748457;-0.500000;53611427663.070290;53611427663.070290;-0.500000;0.000000;
0.000000;0.007361;0.000000;4507.226799;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007448;0.000000;11115.642712;-0.500000;57043160147.244682;57043160147.244682;-0.500000;0.000000;
0.000000;0.007534;0.000000;4767.459348;-0.500000;0.000000;0.000000;-0.500000;0.000000;
