x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;66354.290632;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;47112.806852;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;71992.910552;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;48415.752354;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;71946.704922;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;47926.311442;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;71058.288008;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;47270.998858;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;70006.480023;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;46504.180586;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;68758.401741;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;45596.786396;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;67291.169456;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;44541.423663;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;65602.962999;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;43340.388574;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;63701.308459;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;42000.688904;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;61599.280108;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;40532.578153;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;59314.350700;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;38949.108302;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;56868.031381;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;37265.977884;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;54285.715676;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;35501.429098;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;51596.500492;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;33676.088846;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;48832.875948;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;31812.700576;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;46030.227593;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;29935.720769;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;43226.127990;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;28070.774804;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;40459.424950;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;26243.987357;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;37769.164583;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;24481.223180;-0.500000;0.000000;0.000000;-0.500000;0.000000;
