x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.000087;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.000260;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.000433;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.000606;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.000779;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.000953;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.001126;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.001299;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.001472;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.001645;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.001819;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.001992;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.002165;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.002338;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.002511;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.002685;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.002858;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
0.000000;0.003031;0.000000;300.000000;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;300.000000;-0.497500;0.000000;0.000000;-0.497500;0.000000;
