x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;60051.586066;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;41602.238270;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;65324.141219;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;42697.426799;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;65193.257271;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;42238.897052;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;64374.784645;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;41659.780588;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;63421.683771;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;40984.527748;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;62291.456533;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;40185.495289;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;60962.724687;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;39256.137131;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;59433.852099;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;38198.487071;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;57711.664742;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;37018.720669;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;55808.007298;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;35725.869456;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;53738.706513;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;34331.429034;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;51523.246736;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;32849.225999;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;49184.629321;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;31295.327659;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;46749.210800;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;29687.902150;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;44246.422001;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;28046.982231;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;41708.316978;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;26394.109723;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;39168.930913;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;24751.855920;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;36663.453565;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;23143.231358;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;34227.252871;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;21591.016523;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;31894.810578;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;20117.061701;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;29698.654588;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;18741.616319;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;27668.386267;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;17482.752840;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;25829.901034;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;16355.945182;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003984;0.000000;24204.884568;-0.500000;32704795208.977627;32704795208.977627;-0.500000;0.000000;
0.000000;0.004070;0.000000;15373.845889;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004157;0.000000;22810.635074;-0.500000;30797995752.596313;30797995752.596313;-0.500000;0.000000;
0.000000;0.004244;0.000000;14546.281091;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004330;0.000000;21660.217519;-0.500000;29225552599.943169;29225552599.943169;-0.500000;0.000000;
0.000000;0.004417;0.000000;13880.450633;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004503;0.000000;20762.904945;-0.500000;27999690759.523685;27999690759.523685;-0.500000;0.000000;
0.000000;0.004590;0.000000;13381.287885;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004677;0.000000;20124.813921;-0.500000;27128331201.293392;27128331201.293392;-0.500000;0.000000;
0.000000;0.004763;0.000000;13051.905864;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004850;0.000000;19749.605880;-0.500000;26616112920.855801;26616112920.855801;-0.500000;0.000000;
0.000000;0.004936;0.000000;12894.039919;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005023;0.000000;19639.112583;-0.500000;26465302737.393360;26465302737.393360;-0.500000;0.000000;
