x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;6652.331346;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;1984.908003;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;6845.000183;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;1934.118245;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;6707.596914;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;1908.659444;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;6621.457033;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;1886.354934;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;6527.549249;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;1860.487520;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;6416.044481;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;1829.831355;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;6284.853813;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;1794.158451;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;6133.863955;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;1753.554282;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;5963.764030;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;1708.258273;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;5775.729517;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;1658.618137;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;5571.326909;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;1605.075914;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;5352.484053;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;1548.163256;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;5121.477253;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;1488.498141;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;4880.915736;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;1426.779568;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;4633.713999;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;1363.778487;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;4383.047033;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
