x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;27558.185022;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;15086.586111;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;30242.818205;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;15234.869728;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;29879.458975;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;15021.995399;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;29482.202183;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;14816.886683;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;29047.792975;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;14579.954467;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;28532.989758;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;14299.439910;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;27927.581716;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;13973.104913;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;27230.909203;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;13601.693698;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;26446.112427;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;13187.384743;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;25578.600773;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;12733.354095;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;24635.594257;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;12243.642192;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;23625.980356;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;11723.108771;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;22560.251904;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;11177.401877;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;21450.434186;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;10612.909009;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;20309.957016;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;10036.674088;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;19153.448552;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;9456.272165;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;17996.441284;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;8879.640202;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;16854.993188;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;8314.868652;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;15745.239908;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;7769.964997;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;14682.906402;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;7252.606305;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;13682.817050;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;6769.902246;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;12758.449532;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;6328.191652;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;11921.577883;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;5932.893980;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003984;0.000000;11182.042822;-0.500000;32704795208.977627;32704795208.977627;-0.500000;0.000000;
0.000000;0.004070;0.000000;5588.431424;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004157;0.000000;10547.672747;-0.500000;30797995752.596313;30797995752.596313;-0.500000;0.000000;
0.000000;0.004244;0.000000;5298.228508;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004330;0.000000;10024.358172;-0.500000;29225552599.943169;29225552599.943169;-0.500000;0.000000;
0.000000;0.004417;0.000000;5064.784665;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004503;0.000000;9616.258881;-0.500000;27999690759.523685;27999690759.523685;-0.500000;0.000000;
0.000000;0.004590;0.000000;4889.803625;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004677;0.000000;9326.100703;-0.500000;27128331201.293392;27128331201.293392;-0.500000;0.000000;
0.000000;0.004763;0.000000;4774.353423;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004850;0.000000;9155.502443;-0.500000;26616112920.855801;26616112920.855801;-0.500000;0.000000;
