x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;42980.124304;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;27171.241168;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;47070.214612;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;27726.326527;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;46761.205670;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;27379.896689;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;46151.715566;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;27003.405825;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;45469.042748;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;26567.456844;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;44660.203045;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;26051.509846;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;43709.175474;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;25451.352478;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;42614.843508;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;24768.323457;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;41382.115278;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;24006.419515;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;40019.478099;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;23171.477228;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;38538.266726;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;22270.923756;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;36952.434619;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;21313.692322;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;35278.454771;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;20310.164522;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;33535.204493;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;19272.080210;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;31743.764392;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;18212.384860;-0.500000;0.000000;0.000000;-0.500000;0.000000;
