x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;62733.498097;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;43937.171612;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;68165.713377;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;45120.543771;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;68069.917661;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;44648.175948;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;67221.208857;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;44036.679257;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;66226.031036;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;43322.634500;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;65045.610661;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;42477.699035;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;63657.891590;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;41494.963672;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;62061.158359;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;40376.573532;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;60262.535302;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;39129.056821;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;58274.390877;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;37761.962773;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;56113.252940;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
