x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;42166.670443;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;26506.529875;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;46191.844518;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;27037.481857;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;45876.881193;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;26697.405875;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;45278.052972;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;26330.325788;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;44608.378764;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;25905.369046;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;43814.948794;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;25402.424103;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;42882.032433;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;24817.387913;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;41808.537888;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;24151.566818;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;40599.280974;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;23408.857294;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;39262.587856;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;22594.949072;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;37809.577778;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;21717.082357;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;36253.938849;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;20783.965504;-0.500000;0.000000;0.000000;-0.500000;0.000000;
