x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;50479.920902;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;33407.650112;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;55128.744307;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;34193.677166;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;54886.773313;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;33792.917331;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;54181.969875;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;33328.407323;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;53379.940894;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;32789.169796;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;52429.468808;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;32151.048145;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;51311.986159;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;31408.808500;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;50026.147094;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;30564.091678;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;48577.706618;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;29621.835649;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;46976.632414;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;28589.256375;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;45236.239453;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;27475.537349;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;43372.919336;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;26291.724265;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;41406.022979;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;25050.653310;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;39357.724902;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;23766.839588;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;37252.787007;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;22456.288409;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;35118.178879;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;21136.211017;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;32982.537028;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;19824.641060;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;30875.468625;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;18539.962459;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;28826.728854;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;17300.373980;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;26865.324082;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;16123.329073;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;25018.612235;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;15024.999326;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;23311.483301;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;14019.813667;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;21765.702950;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;13120.121365;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003984;0.000000;20399.488799;-0.500000;32704795208.977627;32704795208.977627;-0.500000;0.000000;
0.000000;0.004070;0.000000;12336.014313;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004157;0.000000;19227.361937;-0.500000;30797995752.596313;30797995752.596313;-0.500000;0.000000;
0.000000;0.004244;0.000000;11675.323863;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004330;0.000000;18260.278747;-0.500000;29225552599.943169;29225552599.943169;-0.500000;0.000000;
0.000000;0.004417;0.000000;11143.782113;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004503;0.000000;17506.005101;-0.500000;27999690759.523685;27999690759.523685;-0.500000;0.000000;
