x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;38162.466492;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;23272.908393;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;41854.404969;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;23688.484224;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;41514.502069;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;23380.925752;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;40969.056690;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;23059.680318;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;40363.521461;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;22688.137931;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;39646.095568;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;22248.374906;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;38802.510196;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;21736.819810;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;37831.794530;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;21154.620959;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;36738.308539;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;20505.187402;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;35529.583325;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;19793.495164;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;34215.674965;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;19025.875826;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;32808.962585;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;18209.944879;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;31324.060812;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;17354.552712;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;29777.717746;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;16469.707865;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;28188.636661;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;15566.446910;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;26577.189020;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;14656.638273;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;24965.005504;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;13752.717417;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;23374.449224;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;12867.360771;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;21827.993185;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;12013.115853;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;20347.541492;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;11202.014280;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;18953.748446;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;10445.201103;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;17665.398381;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;9752.616556;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;16498.909222;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;9132.763502;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003984;0.000000;15468.012542;-0.500000;32704795208.977627;32704795208.977627;-0.500000;0.000000;
0.000000;0.004070;0.000000;8592.585162;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004157;0.000000;14583.642518;-0.500000;30797995752.596313;30797995752.596313;-0.500000;0.000000;
0.000000;0.004244;0.000000;8137.463737;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004330;0.000000;13854.037609;-0.500000;29225552599.943169;29225552599.943169;-0.500000;0.000000;
0.000000;0.004417;0.000000;7771.332922;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004503;0.000000;13285.026209;-0.500000;27999690759.523685;27999690759.523685;-0.500000;0.000000;
0.000000;0.004590;0.000000;7496.879050;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004677;0.000000;12880.436589;-0.500000;27128331201.293392;27128331201.293392;-0.500000;0.000000;
0.000000;0.004763;0.000000;7315.790069;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004850;0.000000;12642.548786;-0.500000;26616112920.855801;26616112920.855801;-0.500000;0.000000;
0.000000;0.004936;0.000000;7229.002415;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005023;0.000000;12572.497367;-0.500000;26465302737.393360;26465302737.393360;-0.500000;0.000000;
0.000000;0.005110;0.000000;7236.895710;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005196;0.000000;12670.542560;-0.500000;26676407525.599670;26676407525.599670;-0.500000;0.000000;
0.000000;0.005283;0.000000;7339.395014;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005369;0.000000;12936.152721;-0.500000;27248360751.836056;27248360751.836056;-0.500000;0.000000;
0.000000;0.005456;0.000000;7535.958558;-0.500000;0.000000;0.000000;-0.500000;0.000000;
