x;y;z;T;phi;Q;Ex;Ey;Ez
-472471051711472362976182272.000000;583517797290843484142436352.000000;0.000000;5890.099524;-0.500000;0.000000;0.000000;-0.500000;0.000000;
570254416816635205933596672.000000;-85952715908532596138573824.000000;0.000000;300.032106;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-1464907456930572496657186816.000000;-163385708574000576745963520.000000;0.000000;5114.556607;-0.500000;0.000000;0.000000;-0.500000;0.000000;
336509237674419812680335360.000000;-231847854360206605222412288.000000;0.000000;300.038838;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-2227586113372887909312495616.000000;43421191249852481723342782464.000000;0.000000;5059.243956;-0.500000;0.000000;0.000000;-0.500000;0.000000;
9281892372418071168146210816.000000;-62541378207050064765189619712.000000;0.000000;300.020982;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-49831671940119450585961332736.000000;574745117517698536944827367424.000000;0.000000;5050.211199;-0.500000;0.000000;0.000000;-0.500000;0.000000;
23003843377394001851405303808.000000;-41482785594339606412681805824.000000;0.000000;300.013479;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-16840150802549493813886320640.000000;14499641567888131755626987520.000000;0.000000;5050.343037;-0.500000;0.000000;0.000000;-0.500000;0.000000;
16040609563116273632140066816.000000;11751052763792627631411691520.000000;0.000000;300.013594;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-26315749831583990562756231168.000000;-335167152674284094895968747520.000000;0.000000;5052.978126;-0.500000;0.000000;0.000000;-0.500000;0.000000;
13571972947024852281162989568.000000;88423581875411098927229829120.000000;0.000000;300.043091;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-69998435272187536107764711424.000000;-1297717105226415955275742707712.000000;0.000000;5056.133952;-0.500000;0.000000;0.000000;-0.500000;0.000000;
172941468026735060499990315008.000000;141526136185413580479216484352.000000;0.000000;300.007291;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-63501990001951677961115533312.000000;-4385994955908211233465577766912.000000;0.000000;5059.277158;-0.500000;0.000000;0.000000;-0.500000;0.000000;
5608399241908305363977895936.000000;532188488607646422408154316800.000000;0.000000;300.022791;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-4875010045706307062424666112.000000;86469112845513.515625;0.000000;5061.958866;-0.500000;0.000000;0.000000;-0.500000;0.000000;
5608399241908315259582545920.000000;-532188488607647266833084448768.000000;0.000000;300.022801;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-63501990001951695553301577728.000000;4385994955908215174115251716096.000000;0.000000;5064.179701;-0.500000;0.000000;0.000000;-0.500000;0.000000;
171077578528620309884688138240.000000;-132007636788672511359252955136.000000;0.000000;300.007302;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-56425318616396466402319400960.000000;1184227592657384339743348621312.000000;0.000000;5065.740254;-0.500000;0.000000;0.000000;-0.500000;0.000000;
7514514743577469573910233088.000000;-29730690315767504314723991552.000000;0.000000;300.080087;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-756966504549349995034181632.000000;526912910280338532970004480.000000;0.000000;5066.846210;-0.500000;0.000000;0.000000;-0.500000;0.000000;
288198941605764156228632576.000000;-7220586748521936256726204416.000000;0.000000;300.085167;-0.500000;0.000000;0.000000;-0.500000;0.000000;
21762831855057777540837933056.000000;1860583553114287341843096010752.000000;0.000000;5067.106375;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-196415808833003101774036336640.000000;-5714619426844419585083533426688.000000;0.000000;300.010028;-0.500000;0.000000;0.000000;-0.500000;0.000000;
522476190957130326777949847552.000000;46989759217448839983956435664896.000000;0.000000;5066.757514;-0.500000;0.000000;0.000000;-0.500000;0.000000;
1437610472640189632698048839680.000000;-2166669049794182263407745433600.000000;0.000000;300.004225;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-473417220686917561068698992640.000000;12127019179483497312250901823488.000000;0.000000;5065.514275;-0.500000;0.000000;0.000000;-0.500000;0.000000;
76002838230630144341937487872.000000;-363711060451949319201876869120.000000;0.000000;300.078849;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-2432931724268247407187197952.000000;10967731770215299373055606784.000000;0.000000;5063.764527;-0.500000;0.000000;0.000000;-0.500000;0.000000;
36882757047027501172260864.000000;0.002685;0.000000;300.085085;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-548012209070852397288390656.000000;0.002771;0.000000;5061.084040;-0.500000;0.000000;0.000000;-0.500000;0.000000;
288198941605764156228632576.000000;-7220586748521936256726204416.000000;0.000000;300.085030;-0.500000;0.000000;0.000000;-0.500000;0.000000;
21762831855057768744744910848.000000;1860583553114286778893142589440.000000;0.000000;5057.551707;-0.500000;0.000000;0.000000;-0.500000;0.000000;
-196415808833003101774036336640.000000;-5714619426844419585083533426688.000000;0.000000;300.010005;-0.500000;0.000000;0.000000;-0.500000;0.000000;
522476190957130326777949847552.000000;46989759217448839983956435664896.000000;0.000000;5053.334003;-0.500000;0.000000;0.000000;-0.500000;0.000000;
