x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;12504.865976;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;4985.030259;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;13412.211810;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;4925.448998;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;13166.435228;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;4853.951052;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;12992.599635;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;4790.652725;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;12803.862269;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;4717.399750;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;12579.956449;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;4630.619009;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;12316.573533;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;4529.646996;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;12013.460532;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;4414.721203;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;11671.993543;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;4286.517943;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;11294.529806;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
