x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;63633.945326;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;44724.492183;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;69118.443720;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;45937.556744;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;69034.753866;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;45460.771165;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;68176.050964;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;44838.386854;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;67166.770838;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;44111.259507;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;65969.513586;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;43250.841758;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;64562.007583;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;42250.103376;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;62942.511043;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;41111.226969;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;61118.248321;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;39840.859645;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;59101.763542;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;38448.725230;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;56909.819718;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;36947.201053;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;54563.054054;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;35351.174210;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;52085.828594;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;33677.944152;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;49506.058641;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;31947.071990;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;46854.915206;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;30180.126193;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;44166.347373;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;28400.299853;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;41476.402463;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;26631.894516;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;38822.351000;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;24899.684978;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;36241.653096;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;23228.199030;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;33770.831751;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;21640.964002;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;31444.342677;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;20159.785042;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;29293.544597;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;18804.125105;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;27345.874025;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;17590.651125;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003984;0.000000;25624.311623;-0.500000;32704795208.977627;32704795208.977627;-0.500000;0.000000;
0.000000;0.004070;0.000000;16532.993950;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004157;0.000000;24147.193460;-0.500000;30797995752.596313;30797995752.596313;-0.500000;0.000000;
0.000000;0.004244;0.000000;15641.742490;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004330;0.000000;22928.373438;-0.500000;29225552599.943169;29225552599.943169;-0.500000;0.000000;
0.000000;0.004417;0.000000;14924.658507;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004503;0.000000;21977.689377;-0.500000;27999690759.523685;27999690759.523685;-0.500000;0.000000;
0.000000;0.004590;0.000000;14387.063122;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004677;0.000000;21301.634486;-0.500000;27128331201.293392;27128331201.293392;-0.500000;0.000000;
0.000000;0.004763;0.000000;14032.316190;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004850;0.000000;20904.098603;-0.500000;26616112920.855801;26616112920.855801;-0.500000;0.000000;
