x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;68183.397340;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;48726.511802;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;73922.550783;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;50089.986575;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;73902.263104;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;49592.615073;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;72994.269959;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;48915.141161;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;71913.932279;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;48121.501787;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;70631.719525;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;47182.358474;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;69124.370686;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;46090.078171;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;67390.013998;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;44847.033721;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;65436.378069;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;43460.476555;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;63276.893177;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;41941.018101;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;60929.508731;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;40302.166252;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;58416.322805;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;38560.167885;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;55763.421651;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;36733.902276;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;53000.695712;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;34844.716539;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;50161.520974;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;32916.148110;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;47282.247658;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;30973.507204;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;44401.472621;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;29043.313772;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;41559.102936;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;27152.604688;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;38795.249852;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;25328.148199;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;36149.023194;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;23595.622206;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;33657.322055;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;21978.827125;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;31353.732921;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;20499.009621;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;29267.646445;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;19174.367448;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003984;0.000000;27423.685960;-0.500000;32704795208.977627;32704795208.977627;-0.500000;0.000000;
0.000000;0.004070;0.000000;18019.787260;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004157;0.000000;25841.504739;-0.500000;30797995752.596313;30797995752.596313;-0.500000;0.000000;
0.000000;0.004244;0.000000;17046.837639;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004330;0.000000;24535.958645;-0.500000;29225552599.943169;29225552599.943169;-0.500000;0.000000;
0.000000;0.004417;0.000000;16264.002556;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004503;0.000000;23517.603437;-0.500000;27999690759.523685;27999690759.523685;-0.500000;0.000000;
0.000000;0.004590;0.000000;15677.101968;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004677;0.000000;22793.411655;-0.500000;27128331201.293392;27128331201.293392;-0.500000;0.000000;
0.000000;0.004763;0.000000;15289.813639;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004850;0.000000;22367.564213;-0.500000;26616112920.855801;26616112920.855801;-0.500000;0.000000;
0.000000;0.004936;0.000000;15104.191070;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005023;0.000000;22242.156487;-0.500000;26465302737.393360;26465302737.393360;-0.500000;0.000000;
0.000000;0.005110;0.000000;15121.072179;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005196;0.000000;22417.673845;-0.500000;26676407525.599670;26676407525.599670;-0.500000;0.000000;
0.000000;0.005283;0.000000;15340.293941;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005369;0.000000;22893.136211;-0.500000;27248360751.836056;27248360751.836056;-0.500000;0.000000;
0.000000;0.005456;0.000000;15760.666529;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005543;0.000000;23665.877796;-0.500000;28178240179.283081;28178240179.283081;-0.500000;0.000000;
0.000000;0.005629;0.000000;16379.709354;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005716;0.000000;24731.002971;-0.500000;29460569118.864506;29460569118.864506;-0.500000;0.000000;
0.000000;0.005802;0.000000;17193.200530;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005889;0.000000;26080.626639;-0.500000;31086339430.793419;31086339430.793419;-0.500000;0.000000;
0.000000;0.005976;0.000000;18194.630327;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006062;0.000000;27703.053097;-0.500000;33041952443.789680;33041952443.789680;-0.500000;0.000000;
0.000000;0.006149;0.000000;19374.669850;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006235;0.000000;29582.061807;-0.500000;35308292199.136108;35308292199.136108;-0.500000;0.000000;
0.000000;0.006322;0.000000;20720.764595;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006409;0.000000;31696.449572;-0.500000;37860121226.811096;37860121226.811096;-0.500000;0.000000;
0.000000;0.006495;0.000000;22216.939730;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006582;0.000000;34019.931981;-0.500000;40665929528.662781;40665929528.662781;-0.500000;0.000000;
0.000000;0.006668;0.000000;23843.866131;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006755;0.000000;36521.444321;-0.500000;43688287617.352242;43688287617.352242;-0.500000;0.000000;
0.000000;0.006842;0.000000;25579.192394;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006928;0.000000;39165.818148;-0.500000;46884672989.799492;46884672989.799492;-0.500000;0.000000;
0.000000;0.007015;0.000000;27398.107972;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007101;0.000000;41914.757359;-0.500000;50208673132.784180;50208673132.784180;-0.500000;0.000000;
0.000000;0.007188;0.000000;29274.073605;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007275;0.000000;44728.005291;-0.500000;53611427663.070290;53611427663.070290;-0.500000;0.000000;
0.000000;0.007361;0.000000;31179.640915;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007448;0.000000;47564.584315;-0.500000;57043160147.244682;57043160147.244682;-0.500000;0.000000;
0.000000;0.007534;0.000000;33087.283059;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007621;0.000000;50383.998551;-0.500000;60454662475.084343;60454662475.084343;-0.500000;0.000000;
0.000000;0.007708;0.000000;34970.169475;-0.500000;0.000000;0.000000;-0.500000;0.000000;
