x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;9184.479807;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;3180.943603;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;9672.854675;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;3118.886506;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;9484.118084;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;3074.992095;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;9360.288791;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;3036.469003;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;9225.626451;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;2991.839415;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;9065.802732;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;2938.957443;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;8877.781890;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;2877.424507;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;8661.392221;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;2807.386744;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;8417.618663;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;2729.256740;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;8148.144930;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;2643.634121;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;7855.215607;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;2551.281273;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;7541.593200;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;2453.115153;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;7210.539489;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;2350.201574;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;6865.793169;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;2243.746056;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;6511.530197;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;2135.078170;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;6152.299627;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;2025.627857;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;5792.931969;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;1916.893416;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;5438.420983;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;1810.402037;-0.500000;0.000000;0.000000;-0.500000;0.000000;
