x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;35037.867571;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;20798.493344;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;38452.869304;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;21128.710973;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;38099.072594;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;20847.875539;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;37596.297050;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;20561.742243;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;37040.991517;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;20230.994590;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;36383.057726;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;19839.488717;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;35609.399499;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;19384.058920;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;34719.139288;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;18865.731992;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;33716.279622;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;18287.544404;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;32607.728975;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;17653.926903;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;31402.710990;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;16970.516940;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;30112.579917;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;16244.095115;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;28750.740569;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;15482.541653;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;27332.554865;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;14694.768111;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;25875.178326;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;13890.601529;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;24397.296787;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;13080.609712;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;22918.751144;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;12275.865358;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;21460.053949;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;11487.655594;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;20041.818092;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;10727.152481;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;18684.133840;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;10005.068258;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;17405.943932;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;9331.325137;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;16224.474438;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;8714.771801;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;15154.779235;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;8162.976294;-0.500000;0.000000;0.000000;-0.500000;0.000000;
