x;y;z;T;phi;Q;Ex;Ey;Ez
0.000050;0.000000;0.000000;28283.578932;-0.500000;105440627871.859650;105440627871.859650;-0.500000;0.000000;
0.000000;0.000087;0.000000;15625.555379;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000173;0.000000;31043.494232;-0.500000;90707702765.891983;90707702765.891983;-0.500000;0.000000;
0.000000;0.000260;0.000000;15789.815441;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000346;0.000000;30679.418581;-0.500000;88968242973.778870;88968242973.778870;-0.500000;0.000000;
0.000000;0.000433;0.000000;15570.149594;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000520;0.000000;30271.732644;-0.500000;87797091345.650513;87797091345.650513;-0.500000;0.000000;
0.000000;0.000606;0.000000;15357.404662;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000693;0.000000;29825.557936;-0.500000;86497160766.704361;86497160766.704361;-0.500000;0.000000;
0.000000;0.000779;0.000000;15111.646167;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.000866;0.000000;29296.827235;-0.500000;84949289229.321381;84949289229.321381;-0.500000;0.000000;
0.000000;0.000953;0.000000;14820.688280;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001039;0.000000;28675.046464;-0.500000;83126973562.504166;83126973562.504166;-0.500000;0.000000;
0.000000;0.001126;0.000000;14482.206130;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001212;0.000000;27959.535226;-0.500000;81029204704.283340;81029204704.283340;-0.500000;0.000000;
0.000000;0.001299;0.000000;14096.970729;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001386;0.000000;27153.517788;-0.500000;78665716576.806503;78665716576.806503;-0.500000;0.000000;
0.000000;0.001472;0.000000;13667.241351;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001559;0.000000;26262.549478;-0.500000;76052891280.050827;76052891280.050827;-0.500000;0.000000;
0.000000;0.001645;0.000000;13196.312135;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001732;0.000000;25294.045335;-0.500000;73212511661.337997;73212511661.337997;-0.500000;0.000000;
0.000000;0.001819;0.000000;12688.373818;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.001905;0.000000;24257.132935;-0.500000;70171374731.361755;70171374731.361755;-0.500000;0.000000;
0.000000;0.001992;0.000000;12148.466912;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002078;0.000000;23162.588551;-0.500000;66961123207.652725;66961123207.652725;-0.500000;0.000000;
0.000000;0.002165;0.000000;11582.449540;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002252;0.000000;22022.762248;-0.500000;63618034765.204308;63618034765.204308;-0.500000;0.000000;
0.000000;0.002338;0.000000;10996.946756;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002425;0.000000;20851.446504;-0.500000;60182640257.997833;60182640257.997833;-0.500000;0.000000;
0.000000;0.002511;0.000000;10399.264425;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002598;0.000000;19663.664458;-0.500000;56699101775.707672;56699101775.707672;-0.500000;0.000000;
0.000000;0.002685;0.000000;9797.259273;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002771;0.000000;18475.367989;-0.500000;53214321652.890503;53214321652.890503;-0.500000;0.000000;
0.000000;0.002858;0.000000;9199.163395;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.002944;0.000000;17303.048684;-0.500000;49776791293.391701;49776791293.391701;-0.500000;0.000000;
0.000000;0.003031;0.000000;8613.368107;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003118;0.000000;16163.277981;-0.500000;46435227925.407494;46435227925.407494;-0.500000;0.000000;
0.000000;0.003204;0.000000;8048.178713;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003291;0.000000;15072.205704;-0.500000;43237086104.004204;43237086104.004204;-0.500000;0.000000;
0.000000;0.003377;0.000000;7511.557908;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003464;0.000000;14045.057011;-0.500000;40227063479.392220;40227063479.392220;-0.500000;0.000000;
0.000000;0.003551;0.000000;7010.879998;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003637;0.000000;13095.674288;-0.500000;37445740196.041725;37445740196.041725;-0.500000;0.000000;
0.000000;0.003724;0.000000;6552.719928;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003811;0.000000;12236.150599;-0.500000;34928492030.233032;34928492030.233032;-0.500000;0.000000;
0.000000;0.003897;0.000000;6142.699228;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.003984;0.000000;11476.593815;-0.500000;32704795208.977627;32704795208.977627;-0.500000;0.000000;
0.000000;0.004070;0.000000;5785.405219;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004157;0.000000;10825.045412;-0.500000;30797995752.596313;30797995752.596313;-0.500000;0.000000;
0.000000;0.004244;0.000000;5484.390551;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004330;0.000000;10287.556824;-0.500000;29225552599.943169;29225552599.943169;-0.500000;0.000000;
0.000000;0.004417;0.000000;5242.248432;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004503;0.000000;9868.402031;-0.500000;27999690759.523685;27999690759.523685;-0.500000;0.000000;
0.000000;0.004590;0.000000;5060.746746;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004677;0.000000;9570.382175;-0.500000;27128331201.293392;27128331201.293392;-0.500000;0.000000;
0.000000;0.004763;0.000000;4940.993932;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.004850;0.000000;9395.161133;-0.500000;26616112920.855801;26616112920.855801;-0.500000;0.000000;
0.000000;0.004936;0.000000;4883.603404;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005023;0.000000;9343.564526;-0.500000;26465302737.393360;26465302737.393360;-0.500000;0.000000;
0.000000;0.005110;0.000000;4888.823209;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005196;0.000000;9415.780973;-0.500000;26676407525.599670;26676407525.599670;-0.500000;0.000000;
0.000000;0.005283;0.000000;4956.604108;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005369;0.000000;9611.423324;-0.500000;27248360751.836056;27248360751.836056;-0.500000;0.000000;
0.000000;0.005456;0.000000;5086.591421;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005543;0.000000;9929.435587;-0.500000;28178240179.283081;28178240179.283081;-0.500000;0.000000;
0.000000;0.005629;0.000000;5278.041404;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005716;0.000000;10367.862862;-0.500000;29460569118.864506;29460569118.864506;-0.500000;0.000000;
0.000000;0.005802;0.000000;5529.678425;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.005889;0.000000;10923.529925;-0.500000;31086339430.793419;31086339430.793419;-0.500000;0.000000;
0.000000;0.005976;0.000000;5839.521566;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006062;0.000000;11591.693330;-0.500000;33041952443.789680;33041952443.789680;-0.500000;0.000000;
0.000000;0.006149;0.000000;6204.715776;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006235;0.000000;12365.737912;-0.500000;35308292199.136108;35308292199.136108;-0.500000;0.000000;
0.000000;0.006322;0.000000;6621.402171;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006409;0.000000;13236.980658;-0.500000;37860121226.811096;37860121226.811096;-0.500000;0.000000;
0.000000;0.006495;0.000000;7084.654933;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006582;0.000000;14194.625240;-0.500000;40665929528.662781;40665929528.662781;-0.500000;0.000000;
0.000000;0.006668;0.000000;7588.500259;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006755;0.000000;15225.884156;-0.500000;43688287617.352242;43688287617.352242;-0.500000;0.000000;
0.000000;0.006842;0.000000;8126.019017;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.006928;0.000000;16316.258463;-0.500000;46884672989.799492;46884672989.799492;-0.500000;0.000000;
0.000000;0.007015;0.000000;8689.522117;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007101;0.000000;17449.943115;-0.500000;50208673132.784180;50208673132.784180;-0.500000;0.000000;
0.000000;0.007188;0.000000;9270.778466;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007275;0.000000;18610.312344;-0.500000;53611427663.070290;53611427663.070290;-0.500000;0.000000;
0.000000;0.007361;0.000000;9861.270932;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007448;0.000000;19780.435375;-0.500000;57043160147.244682;57043160147.244682;-0.500000;0.000000;
0.000000;0.007534;0.000000;10452.455735;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007621;0.000000;20943.576691;-0.500000;60454662475.084343;60454662475.084343;-0.500000;0.000000;
0.000000;0.007708;0.000000;11036.004278;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007794;0.000000;22083.644567;-0.500000;63798623653.849617;63798623653.849617;-0.500000;0.000000;
0.000000;0.007881;0.000000;11604.012096;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.007967;0.000000;23185.564090;-0.500000;67030732418.933022;67030732418.933022;-0.500000;0.000000;
0.000000;0.008054;0.000000;12149.166249;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.008141;0.000000;24235.564280;-0.500000;70110523038.108673;70110523038.108673;-0.500000;0.000000;
0.000000;0.008227;0.000000;12664.869344;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.008314;0.000000;25221.382570;-0.500000;73001973772.641479;73001973772.641479;-0.500000;0.000000;
0.000000;0.008400;0.000000;13145.325530;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.008487;0.000000;26132.405122;-0.500000;75673911207.332123;75673911207.332123;-0.500000;0.000000;
0.000000;0.008574;0.000000;13585.602953;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.008660;0.000000;26959.784153;-0.500000;78100336865.178238;78100336865.178238;-0.500000;0.000000;
0.000000;0.008747;0.000000;13981.703854;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.008833;0.000000;27696.622753;-0.500000;80260925649.174698;80260925649.174698;-0.500000;0.000000;
0.000000;0.008920;0.000000;14330.716692;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.009007;0.000000;28338.461379;-0.500000;82142321276.646591;82142321276.646591;-0.500000;0.000000;
0.000000;0.009093;0.000000;14631.267897;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.009180;0.000000;28884.822751;-0.500000;83742161385.012299;83742161385.012299;-0.500000;0.000000;
0.000000;0.009266;0.000000;14885.088578;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.009353;0.000000;29344.955062;-0.500000;85083417213.623810;85083417213.623810;-0.500000;0.000000;
0.000000;0.009440;0.000000;15103.582323;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.009526;0.000000;29760.891255;-0.500000;86279577216.475891;86279577216.475891;-0.500000;0.000000;
0.000000;0.009613;0.000000;15325.183854;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.009699;0.000000;30127.135116;-0.500000;88005545946.070374;88005545946.070374;-0.500000;0.000000;
0.000000;0.009786;0.000000;15170.412993;-0.500000;0.000000;0.000000;-0.500000;0.000000;
0.000050;0.009873;0.000000;27454.262396;-0.500000;102317619895.577728;102317619895.577728;-0.500000;0.000000;
